G, 0.266667,0.666667,0.4,0.466667,0.266667,0.466667,0.466667,0.466667,0.4,0.333333,0.466667,0.533333,0.133333,0.466667,0.266667,0.533333
W, 0.266667,0.533333,0.333333,0.4,0.266667,0.333333,0.533333,0.266667,0.0666667,0.466667,0.6,0.533333,0.4,0.733333,0,0.533333
G, 0.266667,0.333333,0.333333,0.266667,0.2,0.4,0.466667,0.333333,0.333333,0.6,0.533333,0.6,0.133333,0.533333,0.333333,0.6
W, 0.266667,0.333333,0.4,0.2,0.2,0.466667,0.733333,0.133333,0.133333,0.466667,0.6,0.533333,0.533333,0.733333,0,0.533333
G, 0.333333,0.666667,0.466667,0.533333,0.533333,0.6,0.4,0.333333,0.133333,0.4,0.4,0.666667,0.533333,0.533333,0.333333,0.666667
G, 0.333333,0.6,0.466667,0.533333,0.533333,0.466667,0.6,0.333333,0.133333,0.466667,0.466667,0.533333,0.4,0.733333,0.466667,0.6
W, 0.2,0.4,0.333333,0.266667,0.4,0.666667,0.466667,0.266667,0.133333,0.466667,0.4,0.533333,0.333333,0.666667,0.0666667,0.333333
G, 0.466667,0.733333,0.533333,0.533333,0.466667,0.333333,0.333333,0.4,0.4,0.4,0.333333,0.733333,0.266667,0.666667,0.266667,0.6
W, 0.266667,0.333333,0.333333,0.266667,0.2,0.266667,0.666667,0.2,0.133333,0.6,0.6,0.466667,0.4,0.733333,0.0666667,0.4
W, 0.333333,0.6,0.533333,0.4,0.466667,0.533333,0.733333,0.133333,0.133333,0.4,0.533333,0.533333,0.533333,0.933333,0.0666667,0.466667
G, 0.333333,0.333333,0.4,0.466667,0.2,0.466667,0.266667,0.466667,0.6,0.333333,0.333333,0.6,0.0666667,0.6,0.466667,0.733333
W, 0.2,0.533333,0.333333,0.4,0.266667,0.4,0.666667,0.133333,0.2,0.466667,0.6,0.533333,0.466667,0.733333,0,0.533333
G, 0.2,0.266667,0.266667,0.2,0.133333,0.466667,0.4,0.4,0.4,0.4,0.4,0.666667,0.133333,0.6,0.266667,0.6
W, 0.333333,0.733333,0.466667,0.533333,0.266667,0.466667,0.466667,0.333333,0.133333,0.466667,0.533333,0.533333,0.6,0.6,0,0.533333
W, 0.266667,0.333333,0.4,0.2,0.266667,0.4,0.733333,0.133333,0.133333,0.466667,0.6,0.533333,0.533333,0.733333,0.0666667,0.533333
G, 0.333333,0.733333,0.4,0.533333,0.533333,0.533333,0.466667,0.333333,0.133333,0.4,0.4,0.666667,0.466667,0.533333,0.4,0.8
W, 0.533333,0.666667,0.533333,0.533333,0.4,0.333333,0.666667,0.2,0.2,0.6,0.533333,0.466667,0.533333,0.733333,0.2,0.4
W, 0.4,0.4,0.4,0.266667,0.266667,0.0666667,0.8,0.2,0.133333,0.733333,0.666667,0.533333,0.4,0.733333,0.0666667,0.466667
W, 0.0666667,0,0.133333,0,0.0666667,0.466667,0.533333,0.2,0,0.466667,0.533333,0.533333,0.333333,0.666667,0,0.533333
W, 0.466667,0.466667,0.666667,0.4,0.666667,0.533333,0.533333,0.333333,0.333333,0.466667,0.333333,0.533333,0.6,0.533333,0.6,0.4
G, 0.333333,0.733333,0.466667,0.533333,0.4,0.4,0.4,0.4,0.466667,0.4,0.4,0.6,0.266667,0.6,0.266667,0.533333
G, 0.266667,0.6,0.333333,0.4,0.2,0.4,0.466667,0.466667,0.4,0.666667,0.466667,0.733333,0.133333,0.6,0.266667,0.6
G, 0.2,0.466667,0.266667,0.333333,0.2,0.4,0.466667,0.466667,0.4,0.533333,0.466667,0.733333,0.133333,0.533333,0.266667,0.6
G, 0.333333,0.733333,0.333333,0.533333,0.333333,0.333333,0.466667,0.333333,0.266667,0.6,0.6,0.6,0.133333,0.533333,0.333333,0.6
G, 0.133333,0.266667,0.2,0.2,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.6,0.266667,0.6
W, 0.333333,0.733333,0.466667,0.533333,0.6,0.533333,0.466667,0.4,0.133333,0.466667,0.533333,0.533333,0.4,0.533333,0.266667,0.533333
W, 0.466667,0.466667,0.6,0.4,0.666667,0.466667,0.466667,0.333333,0.333333,0.466667,0.4,0.533333,0.6,0.6,0.6,0.533333
G, 0.133333,0.466667,0.2,0.333333,0.133333,0.466667,0.466667,0.466667,0.333333,0.4,0.4,0.6,0.133333,0.533333,0.333333,0.733333
G, 0.2,0.333333,0.266667,0.266667,0.133333,0.4,0.466667,0.4,0.4,0.666667,0.466667,0.733333,0.133333,0.6,0.266667,0.6
W, 0.333333,0.6,0.333333,0.266667,0.2,0.4,0.6,0.0666667,0.2,0.533333,0.6,0.466667,0.466667,0.8,0.0666667,0.4
G, 0.4,0.733333,0.4,0.533333,0.333333,0.4,0.4,0.4,0.4,0.666667,0.4,0.866667,0.266667,0.6,0.4,0.533333
W, 0.333333,0.6,0.466667,0.466667,0.466667,0.666667,0.733333,0.133333,0.133333,0.4,0.533333,0.466667,0.6,0.866667,0.133333,0.533333
W, 0.2,0.133333,0.333333,0.266667,0.2,0.466667,0.733333,0.133333,0.133333,0.466667,0.6,0.533333,0.466667,0.733333,0,0.533333
W, 0.266667,0.4,0.4,0.266667,0.2,0.6,0.533333,0.266667,0.0666667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333
G, 0.133333,0.266667,0.2,0.2,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.6,0.266667,0.6
G, 0.133333,0.0666667,0.133333,0.133333,0.0666667,0.533333,0.4,0.4,0.4,0.4,0.333333,0.666667,0.0666667,0.466667,0.333333,0.666667
W, 0.4,0.666667,0.4,0.533333,0.4,0.0666667,0.666667,0.133333,0.2,0.666667,0.666667,0.6,0.4,0.666667,0.0666667,0.466667
G, 0.266667,0.466667,0.333333,0.333333,0.2,0.4,0.466667,0.4,0.466667,0.666667,0.466667,0.733333,0.133333,0.6,0.266667,0.6
G, 0.333333,0.333333,0.4,0.533333,0.2,0.466667,0.4,0.533333,0.533333,0.4,0.333333,0.666667,0.133333,0.533333,0.4,0.733333
W, 0.266667,0.6,0.4,0.466667,0.333333,0.6,0.666667,0.133333,0.133333,0.333333,0.6,0.466667,0.533333,0.8,0.0666667,0.466667
W, 0.666667,0.666667,0.666667,0.533333,0.4,0.133333,0.666667,0.133333,0.2,0.666667,0.733333,0.6,0.533333,0.666667,0.0666667,0.466667
W, 0.2,0.466667,0.333333,0.333333,0.2,0.533333,0.533333,0.266667,0.0666667,0.466667,0.533333,0.533333,0.533333,0.666667,0,0.533333
W, 0.266667,0.466667,0.4,0.333333,0.2,0.466667,0.533333,0.333333,0.0666667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333
G, 0.0666667,0,0.133333,0.0666667,0.0666667,0.533333,0.466667,0.4,0.333333,0.4,0.333333,0.6,0.0666667,0.466667,0.333333,0.666667
G, 0.0666667,0,0.133333,0,0,0.533333,0.4,0.333333,0.266667,0.4,0.333333,0.6,0.0666667,0.533333,0.333333,0.666667
G, 0.133333,0,0.133333,0.0666667,0.0666667,0.533333,0.4,0.333333,0.333333,0.4,0.333333,0.6,0.0666667,0.533333,0.333333,0.666667
G, 0.133333,0.266667,0.2,0.2,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,0.6
W, 0.4,0.6,0.4,0.4,0.4,0.333333,0.666667,0.2,0.2,0.6,0.466667,0.466667,0.4,0.733333,0.133333,0.466667
W, 0.4,0.733333,0.6,0.533333,0.466667,0.333333,0.6,0.333333,0.0666667,0.466667,0.6,0.533333,0.533333,0.733333,0,0.466667
G, 0.333333,0.533333,0.4,0.4,0.266667,0.4,0.4,0.4,0.333333,0.4,0.4,0.666667,0.133333,0.6,0.266667,0.533333
G, 0.2,0.466667,0.266667,0.333333,0.2,0.4,0.4,0.333333,0.333333,0.4,0.4,0.666667,0.133333,0.6,0.266667,0.533333
G, 0.2,0.466667,0.266667,0.333333,0.133333,0.466667,0.4,0.466667,0.533333,0.4,0.333333,0.733333,0.0666667,0.533333,0.4,0.733333
W, 0.2,0.266667,0.333333,0.4,0.2,0.4,0.533333,0.266667,0.0666667,0.466667,0.533333,0.533333,0.533333,0.666667,0,0.533333
W, 0.333333,0.533333,0.533333,0.4,0.2,0.6,0.533333,0.333333,0.133333,0.466667,0.533333,0.533333,0.6,0.6,0,0.533333
W, 0.266667,0.266667,0.333333,0.2,0.2,0.466667,0.733333,0.2,0.133333,0.4,0.6,0.533333,0.466667,0.733333,0,0.533333
G, 0.466667,0.666667,0.333333,0.333333,0.266667,0.466667,0.4,0.2,0.133333,0.533333,0.4,0.533333,0.266667,0.6,0.6,0.533333
G, 0.133333,0.266667,0.2,0.2,0.133333,0.4,0.4,0.333333,0.266667,0.533333,0.466667,0.666667,0.133333,0.533333,0.266667,0.666667
W, 0.133333,0.0666667,0.2,0.133333,0.0666667,0.533333,0.533333,0.266667,0,0.466667,0.533333,0.533333,0.4,0.666667,0,0.533333
G, 0.266667,0.466667,0.333333,0.333333,0.2,0.4,0.466667,0.4,0.466667,0.666667,0.466667,0.733333,0.133333,0.6,0.266667,0.6
G, 0.133333,0,0.133333,0.0666667,0.0666667,0.533333,0.4,0.4,0.333333,0.4,0.333333,0.6,0.0666667,0.533333,0.333333,0.666667
G, 0.0666667,0,0.133333,0,0,0.533333,0.466667,0.333333,0.333333,0.4,0.333333,0.6,0.0666667,0.533333,0.333333,0.666667
W, 0.533333,0.666667,0.533333,0.333333,0.266667,0.0666667,0.6,0.2,0.2,0.733333,0.8,0.6,0.533333,0.666667,0.0666667,0.4
W, 0.466667,0.666667,0.466667,0.533333,0.466667,0.266667,0.733333,0.133333,0.133333,0.6,0.533333,0.466667,0.466667,0.8,0.133333,0.4
G, 0.266667,0.333333,0.333333,0.533333,0.133333,0.466667,0.4,0.533333,0.533333,0.4,0.333333,0.666667,0.133333,0.533333,0.4,0.733333
G, 0.2,0.466667,0.266667,0.333333,0.2,0.533333,0.466667,0.466667,0.333333,0.4,0.466667,0.6,0.133333,0.466667,0.333333,0.733333
W, 0.2,0.2,0.2,0.0666667,0.133333,0.333333,0.666667,0.2,0.133333,0.6,0.533333,0.466667,0.333333,0.733333,0.0666667,0.4
G, 0.133333,0.266667,0.2,0.2,0.133333,0.4,0.4,0.4,0.333333,0.4,0.4,0.6,0.133333,0.533333,0.266667,0.533333
G, 0.266667,0.466667,0.333333,0.333333,0.2,0.4,0.466667,0.466667,0.4,0.533333,0.466667,0.733333,0.133333,0.466667,0.266667,0.666667
W, 0.4,0.666667,0.6,0.533333,0.466667,0.333333,0.533333,0.266667,0.0666667,0.466667,0.6,0.533333,0.466667,0.733333,0,0.533333
W, 0.2,0.2,0.266667,0.133333,0.133333,0.266667,0.733333,0.2,0.133333,0.6,0.6,0.466667,0.4,0.733333,0.0666667,0.466667
G, 0.2,0.466667,0.266667,0.333333,0.2,0.466667,0.466667,0.466667,0.4,0.466667,0.333333,0.733333,0.0666667,0.533333,0.266667,0.666667
W, 0.266667,0.133333,0.4,0.266667,0.266667,0.533333,0.733333,0.133333,0.133333,0.4,0.6,0.533333,0.6,0.866667,0.0666667,0.466667
W, 0.4,0.533333,0.4,0.4,0.266667,0.2,0.666667,0.2,0.2,0.733333,0.666667,0.533333,0.466667,0.666667,0.133333,0.466667
W, 0.4,0.6,0.6,0.466667,0.466667,0.466667,0.8,0.133333,0.133333,0.466667,0.533333,0.533333,0.466667,0.8,0.0666667,0.533333
G, 0.266667,0.6,0.333333,0.466667,0.266667,0.333333,0.466667,0.4,0.333333,0.6,0.533333,0.666667,0.133333,0.533333,0.266667,0.6
G, 0.133333,0.266667,0.133333,0.133333,0.0666667,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,0.6
W, 0.266667,0.6,0.333333,0.4,0.4,0.466667,0.4,0.4,0.133333,0.466667,0.466667,0.533333,0.4,0.533333,0.266667,0.533333
G, 0.4,0.733333,0.466667,0.6,0.333333,0.4,0.466667,0.533333,0.466667,0.4,0.4,0.866667,0.2,0.533333,0.333333,0.466667
W, 0.2,0.333333,0.333333,0.2,0.2,0.333333,0.733333,0.133333,0.133333,0.533333,0.6,0.6,0.4,0.666667,0,0.533333
G, 0.4,0.466667,0.533333,0.4,0.466667,0.466667,0.533333,0.333333,0.2,0.466667,0.466667,0.533333,0.6,0.666667,0.6,0.466667
G, 0.333333,0.733333,0.4,0.533333,0.266667,0.4,0.466667,0.466667,0.466667,0.666667,0.466667,0.733333,0.133333,0.6,0.266667,0.6
G, 0.4,0.733333,0.533333,0.6,0.6,0.6,0.466667,0.333333,0.133333,0.4,0.4,0.666667,0.533333,0.533333,0.333333,0.666667
W, 0.466667,0.733333,0.6,0.533333,0.666667,0.533333,0.466667,0.4,0.2,0.4,0.533333,0.533333,0.4,0.533333,0.333333,0.466667
W, 0.333333,0.466667,0.466667,0.333333,0.2,0.533333,0.533333,0.333333,0.0666667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333
G, 0.466667,0.733333,0.533333,0.6,0.333333,0.466667,0.4,0.466667,0.466667,0.8,0.4,0.8,0.2,0.733333,0.333333,0.533333
G, 0.133333,0.0666667,0.133333,0.0666667,0.0666667,0.533333,0.4,0.4,0.4,0.4,0.333333,0.6,0.0666667,0.466667,0.333333,0.666667
W, 0.266667,0.533333,0.466667,0.4,0.333333,0.466667,0.666667,0.133333,0.2,0.466667,0.6,0.533333,0.533333,0.733333,0.0666667,0.533333
W, 0.466667,0.533333,0.466667,0.4,0.333333,0.266667,0.733333,0.2,0.2,0.6,0.6,0.466667,0.466667,0.733333,0.133333,0.4
G, 0.266667,0.466667,0.333333,0.333333,0.266667,0.4,0.4,0.4,0.333333,0.6,0.466667,0.8,0.2,0.533333,0.266667,0.6
G, 0.133333,0.0666667,0.2,0.0666667,0.0666667,0.4,0.466667,0.333333,0.333333,0.4,0.4,0.6,0.133333,0.6,0.266667,0.533333
W, 0.333333,0.533333,0.533333,0.4,0.733333,0.533333,0.466667,0.333333,0.133333,0.466667,0.4,0.533333,0.866667,0.733333,0.2,0.6
W, 0.6,0.866667,0.6,0.466667,0.333333,0.333333,0.6,0.133333,0.133333,0.466667,0.666667,0.533333,0.666667,0.8,0.0666667,0.4
W, 0.333333,0.6,0.533333,0.466667,0.466667,0.466667,0.8,0.133333,0.133333,0.4,0.533333,0.533333,0.466667,0.8,0.0666667,0.533333
W, 0.266667,0.266667,0.4,0.4,0.2,0.266667,0.533333,0.333333,0.0666667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333
G, 0.2,0.333333,0.266667,0.266667,0.133333,0.466667,0.4,0.4,0.333333,0.4,0.4,0.6,0.133333,0.6,0.266667,0.6
W, 0.4,0.6,0.533333,0.466667,0.266667,0.333333,0.466667,0.333333,0.133333,0.466667,0.533333,0.533333,0.6,0.6,0,0.533333
G, 0.333333,0.666667,0.4,0.533333,0.266667,0.466667,0.4,0.466667,0.466667,0.733333,0.4,0.8,0.2,0.666667,0.333333,0.533333
W, 0.333333,0.333333,0.4,0.2,0.266667,0.266667,0.733333,0.2,0.133333,0.6,0.6,0.466667,0.466667,0.8,0.0666667,0.4
W, 0.533333,0.533333,0.733333,0.466667,0.8,0.466667,0.4,0.333333,0.333333,0.466667,0.333333,0.533333,0.666667,0.6,0.533333,0.6
G, 0.333333,0.6,0.266667,0.333333,0.133333,0.466667,0.266667,0.266667,0.133333,0.466667,0.266667,0.333333,0.266667,0.466667,0.333333,0.533333
W, 0.2,0.266667,0.266667,0.2,0.133333,0.333333,0.666667,0.2,0.133333,0.6,0.533333,0.466667,0.4,0.733333,0.0666667,0.4
G, 0.4,0.733333,0.4,0.533333,0.333333,0.333333,0.4,0.4,0.333333,0.666667,0.533333,0.733333,0.133333,0.6,0.266667,0.666667
W, 0.266667,0.533333,0.4,0.4,0.533333,0.666667,0.6,0.333333,0.133333,0.4,0.466667,0.466667,0.533333,0.6,0.266667,0.333333
W, 0.533333,0.933333,0.533333,0.533333,0.4,0.2,0.533333,0.0666667,0.266667,0.6,0.666667,0.533333,0.6,0.733333,0.133333,0.333333
G, 0.466667,0.666667,0.533333,0.533333,0.333333,0.333333,0.466667,0.4,0.4,0.6,0.533333,0.6,0.133333,0.6,0.333333,0.6
G, 0.2,0.533333,0.266667,0.4,0.133333,0.533333,0.333333,0.533333,0.6,0.533333,0.266667,0.8,0.0666667,0.6,0.333333,0.666667
W, 0.333333,0.6,0.466667,0.466667,0.266667,0.666667,0.533333,0.333333,0.133333,0.4,0.533333,0.533333,0.6,0.666667,0,0.533333
W, 0.6,0.666667,0.6,0.466667,0.4,0.2,0.733333,0.133333,0.2,0.6,0.6,0.533333,0.533333,0.733333,0.133333,0.4
W, 0.466667,0.666667,0.6,0.466667,0.4,0.266667,0.533333,0.333333,0.0666667,0.466667,0.6,0.533333,0.533333,0.666667,0,0.533333
W, 0.2,0.2,0.266667,0.133333,0.133333,0.333333,0.666667,0.2,0.133333,0.6,0.6,0.466667,0.333333,0.733333,0.0666667,0.466667
W, 0.4,0.533333,0.6,0.466667,0.733333,0.6,0.466667,0.333333,0.333333,0.466667,0.333333,0.533333,0.8,0.666667,0.6,0.266667
W, 0.4,0.533333,0.4,0.4,0.333333,0.4,0.666667,0.266667,0.2,0.6,0.466667,0.4,0.466667,0.8,0.2,0.4
G, 0.2,0.2,0.266667,0.333333,0.133333,0.466667,0.533333,0.533333,0.466667,0.4,0.466667,0.533333,0.133333,0.466667,0.4,0.733333
W, 0.333333,0.666667,0.533333,0.533333,0.333333,0.2,0.666667,0.2,0.2,0.6,0.666667,0.6,0.533333,0.733333,0.0666667,0.533333
W, 0.4,0.6,0.6,0.466667,0.4,0.533333,0.533333,0.266667,0.0666667,0.466667,0.6,0.533333,0.466667,0.733333,0,0.533333
W, 0.266667,0.266667,0.4,0.4,0.2,0.266667,0.533333,0.333333,0.0666667,0.466667,0.533333,0.533333,0.533333,0.6,0,0.533333
W, 0.266667,0.466667,0.4,0.333333,0.6,0.533333,0.466667,0.333333,0.133333,0.466667,0.466667,0.533333,0.666667,0.666667,0.2,0.533333
W, 0.2,0.133333,0.333333,0.2,0.2,0.333333,0.733333,0.2,0.133333,0.533333,0.6,0.6,0.466667,0.733333,0,0.533333
G, 0.2,0.333333,0.266667,0.266667,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,0.6
G, 0.4,0.733333,0.533333,0.6,0.6,0.466667,0.6,0.4,0.2,0.4,0.4,0.6,0.4,0.466667,0.533333,0.466667
G, 0.266667,0.533333,0.333333,0.4,0.2,0.466667,0.466667,0.533333,0.4,0.466667,0.4,0.8,0.2,0.533333,0.266667,0.6
W, 0.2,0.466667,0.4,0.333333,0.266667,0.466667,0.733333,0.133333,0.133333,0.4,0.6,0.533333,0.466667,0.733333,0.0666667,0.533333
G, 0.133333,0.0666667,0.133333,0.0666667,0.0666667,0.533333,0.4,0.4,0.4,0.4,0.333333,0.6,0.0666667,0.466667,0.333333,0.666667
W, 0.4,0.333333,0.533333,0.466667,0.266667,0.266667,0.533333,0.333333,0.133333,0.466667,0.6,0.533333,0.6,0.6,0,0.533333
G, 0.2,0.466667,0.266667,0.333333,0.133333,0.533333,0.466667,0.466667,0.466667,0.4,0.4,0.666667,0.133333,0.466667,0.333333,0.733333
W, 0.2,0.0666667,0.333333,0.2,0.2,0.466667,0.733333,0.2,0.133333,0.4,0.6,0.533333,0.466667,0.733333,0,0.533333
G, 0.4,0.733333,0.533333,0.533333,0.6,0.533333,0.466667,0.4,0.133333,0.466667,0.4,0.733333,0.333333,0.533333,0.6,0.466667
W, 0.266667,0.4,0.4,0.266667,0.333333,0.466667,0.466667,0.4,0.133333,0.533333,0.533333,0.533333,0.4,0.466667,0.266667,0.533333
W, 0.266667,0.266667,0.333333,0.2,0.133333,0.266667,0.666667,0.2,0.133333,0.6,0.6,0.466667,0.4,0.733333,0.0666667,0.466667
G, 0.133333,0.0666667,0.266667,0.133333,0.133333,0.466667,0.466667,0.4,0.4,0.4,0.4,0.666667,0.133333,0.6,0.266667,0.6
W, 0.4,0.4,0.4,0.266667,0.266667,0.333333,0.733333,0.2,0.133333,0.6,0.466667,0.466667,0.466667,0.8,0.133333,0.4
G, 0.666667,0.933333,0.533333,0.533333,0.333333,0.533333,0.533333,0.333333,0.266667,0.6,0.4,0.4,0.266667,0.6,0.6,0.533333
W, 0.2,0.0666667,0.333333,0.133333,0.133333,0.466667,0.733333,0.2,0.133333,0.466667,0.6,0.533333,0.4,0.733333,0,0.533333
G, 0.266667,0.533333,0.333333,0.4,0.266667,0.466667,0.4,0.466667,0.466667,0.466667,0.266667,0.733333,0.0666667,0.533333,0.333333,0.733333
W, 0.4,0.733333,0.666667,0.533333,0.466667,0.266667,0.733333,0.133333,0.2,0.533333,0.6,0.6,0.533333,0.733333,0.0666667,0.533333
W, 0.4,0.466667,0.4,0.333333,0.266667,0.4,0.733333,0.266667,0.133333,0.533333,0.466667,0.4,0.4,0.8,0.133333,0.333333
G, 0.2,0.466667,0.266667,0.333333,0.133333,0.466667,0.4,0.533333,0.6,0.533333,0.266667,0.8,0.0666667,0.6,0.333333,0.666667
G, 0.333333,0.733333,0.4,0.533333,0.466667,0.466667,0.533333,0.4,0.133333,0.4,0.4,0.666667,0.266667,0.533333,0.466667,0.466667
W, 0.533333,0.866667,0.533333,0.466667,0.333333,0.266667,0.533333,0.0666667,0.2,0.533333,0.6,0.533333,0.6,0.733333,0.133333,0.333333
W, 0.266667,0.4,0.466667,0.266667,0.266667,0.6,0.733333,0.133333,0.2,0.333333,0.6,0.533333,0.466667,0.733333,0.0666667,0.533333
G, 0.2,0.6,0.266667,0.466667,0.133333,0.466667,0.4,0.533333,0.533333,0.4,0.333333,0.666667,0.133333,0.533333,0.4,0.733333
W, 0.4,0.6,0.4,0.466667,0.333333,0.266667,0.666667,0.2,0.2,0.6,0.533333,0.466667,0.466667,0.733333,0.133333,0.333333
G, 0.133333,0.333333,0.2,0.2,0.133333,0.4,0.466667,0.333333,0.333333,0.6,0.466667,0.666667,0.133333,0.533333,0.266667,0.6
W, 0.666667,0.733333,0.666667,0.533333,0.466667,0.266667,0.666667,0.2,0.2,0.6,0.533333,0.466667,0.533333,0.733333,0.133333,0.4
G, 0.4,0.6,0.4,0.4,0.266667,0.4,0.466667,0.4,0.4,0.6,0.466667,0.8,0.133333,0.6,0.266667,0.6
G, 0.4,0.733333,0.4,0.4,0.2,0.466667,0.466667,0.4,0.333333,0.6,0.4,0.4,0.266667,0.466667,0.333333,0.4
W, 0.133333,0.2,0.2,0.0666667,0.133333,0.666667,0.733333,0.2,0.133333,0.333333,0.6,0.466667,0.333333,0.666667,0,0.533333
W, 0.266667,0.333333,0.466667,0.266667,0.266667,0.466667,0.733333,0.2,0.133333,0.4,0.6,0.533333,0.533333,0.733333,0.0666667,0.533333
W, 0.4,0.533333,0.4,0.4,0.266667,0.133333,0.666667,0.2,0.2,0.733333,0.733333,0.6,0.466667,0.666667,0.0666667,0.4
G, 0.266667,0.266667,0.4,0.4,0.133333,0.533333,0.333333,0.533333,0.6,0.4,0.333333,0.666667,0.133333,0.533333,0.333333,0.666667
W, 0.533333,0.8,0.533333,0.4,0.333333,0.133333,0.6,0.133333,0.2,0.6,0.733333,0.6,0.533333,0.733333,0.0666667,0.333333
G, 0.4,0.733333,0.466667,0.533333,0.333333,0.333333,0.466667,0.4,0.4,0.6,0.533333,0.666667,0.133333,0.533333,0.333333,0.6
G, 0.266667,0.4,0.4,0.266667,0.333333,0.466667,0.533333,0.333333,0.266667,0.4,0.4,0.533333,0.266667,0.466667,0.466667,0.466667
W, 0.266667,0.2,0.266667,0.133333,0.133333,0.266667,0.666667,0.133333,0.133333,0.6,0.6,0.466667,0.333333,0.733333,0.0666667,0.4
